Date,Ticker,Sector,Open,High,Low,Close,Volume,Daily_Return,MA_20,MA_50,Volatility_20d,Price_Range,Year,Month,Month_Name,Quarter,DayOfWeek,Cum_Return
2022-08-22,MSFT,Technology,164.4556,166.0224,163.2431,163.4056,4498508,0.79,161.1674,159.0862,1.4524,2.7793,2022,8,Aug,3,Monday,-41.6409
2022-08-23,MSFT,Technology,160.8384,160.9694,159.1335,160.4038,2713800,-1.837,160.9396,159.0618,1.4894,1.8359,2022,8,Aug,3,Tuesday,-42.7129
2022-08-24,MSFT,Technology,161.7113,162.2517,159.807,160.9261,4972905,0.3256,160.831,159.0563,1.4734,2.4447,2022,8,Aug,3,Wednesday,-42.5264
2022-08-25,MSFT,Technology,162.8896,164.4098,162.7237,162.7356,1904103,1.1244,160.9934,159.0698,1.4036,1.6861,2022,8,Aug,3,Thursday,-41.8801
2022-08-26,MSFT,Technology,166.8539,167.7537,166.673,166.7957,5040224,2.4949,161.327,159.1538,1.5011,1.0807,2022,8,Aug,3,Friday,-40.4301
2022-08-29,MSFT,Technology,169.9544,171.1478,167.3463,169.2476,3044741,1.47,161.6499,159.3812,1.4918,3.8015,2022,8,Aug,3,Monday,-39.5544
2022-08-30,MSFT,Technology,171.6035,172.3627,170.824,171.3925,3039979,1.2673,162.186,159.6948,1.4656,1.5387,2022,8,Aug,3,Tuesday,-38.7884
2022-08-31,MSFT,Technology,172.1841,175.0133,170.1449,171.643,10873603,0.1462,162.9233,160.0151,1.3247,4.8684,2022,8,Aug,3,Wednesday,-38.6989
2022-09-01,MSFT,Technology,171.4291,175.5532,171.1268,172.7952,3999933,0.6713,163.7258,160.3302,1.3189,4.4264,2022,9,Sep,3,Thursday,-38.2874
2022-09-02,MSFT,Technology,177.5213,178.6321,174.3692,176.3362,8209672,2.0492,164.7123,160.8249,1.355,4.2629,2022,9,Sep,3,Friday,-37.0228
2022-09-05,MSFT,Technology,173.8849,174.1322,172.1544,172.6641,5564139,-2.0824,165.4427,161.2525,1.4787,1.9778,2022,9,Sep,3,Monday,-38.3342
2022-09-06,MSFT,Technology,172.25,173.352,168.4112,171.785,4461227,-0.5091,166.0051,161.6541,1.4691,4.9408,2022,9,Sep,3,Tuesday,-38.6482
2022-09-07,MSFT,Technology,169.2088,171.7014,167.8108,169.7475,4224877,-1.1861,166.4692,161.9721,1.5069,3.8906,2022,9,Sep,3,Wednesday,-39.3759
2022-09-08,MSFT,Technology,171.5428,172.3437,170.3854,170.8621,4829527,0.6566,166.7469,162.2768,1.3682,1.9583,2022,9,Sep,3,Thursday,-38.9778
2022-09-09,MSFT,Technology,174.5383,174.7552,170.9894,174.3107,7561397,2.0184,167.1632,162.6199,1.4287,3.7658,2022,9,Sep,3,Friday,-37.7462
2022-09-12,MSFT,Technology,172.3627,172.8784,170.4444,172.7329,7182267,-0.9052,167.5425,162.9702,1.4426,2.434,2022,9,Sep,3,Monday,-38.3097
2022-09-13,MSFT,Technology,165.7035,166.2945,165.2243,166.2131,6433906,-3.7745,167.8045,163.2832,1.5878,1.0702,2022,9,Sep,3,Tuesday,-40.6382
2022-09-14,MSFT,Technology,164.5334,166.3159,163.6844,165.2,5077462,-0.6095,168.0457,163.5934,1.593,2.6315,2022,9,Sep,3,Wednesday,-41.0
2022-09-15,MSFT,Technology,168.302,171.4272,167.3954,167.6971,3142572,1.5116,168.4509,163.9041,1.6128,4.0318,2022,9,Sep,3,Thursday,-40.1082
2022-09-16,MSFT,Technology,169.1831,171.0115,168.9538,169.2235,6242043,0.9102,168.8059,164.1759,1.5905,2.0577,2022,9,Sep,3,Friday,-39.563
2022-09-19,MSFT,Technology,170.9935,171.6389,168.0023,170.4674,6439924,0.7351,169.159,164.4357,1.5895,3.6366,2022,9,Sep,3,Monday,-39.1188
2022-09-20,MSFT,Technology,169.55,170.3304,168.369,169.789,15114177,-0.398,169.6282,164.6587,1.5225,1.9614,2022,9,Sep,3,Tuesday,-39.3611
2022-09-21,MSFT,Technology,165.9679,166.9206,165.7284,166.3992,7601557,-1.9965,169.9019,164.793,1.6063,1.1922,2022,9,Sep,3,Wednesday,-40.5717
2022-09-22,MSFT,Technology,166.7409,169.978,166.3251,167.8544,4933567,0.8745,170.1578,164.9832,1.5995,3.6529,2022,9,Sep,3,Thursday,-40.052
2022-09-23,MSFT,Technology,166.7442,168.6747,164.9026,165.6977,2293420,-1.2849,170.1029,165.1354,1.5319,3.7721,2022,9,Sep,3,Friday,-40.8222
2022-09-26,MSFT,Technology,172.6651,173.0904,170.6635,171.5709,4091780,3.5445,170.2191,165.3189,1.6993,2.4269,2022,9,Sep,3,Monday,-38.7247
2022-09-27,MSFT,Technology,172.3313,174.3533,171.6845,173.2228,2382012,0.9628,170.3106,165.5829,1.6895,2.6688,2022,9,Sep,3,Tuesday,-38.1347
2022-09-28,MSFT,Technology,171.0166,172.8203,170.466,171.7001,6789886,-0.879,170.3134,165.7321,1.7024,2.3543,2022,9,Sep,3,Wednesday,-38.6785
2022-09-29,MSFT,Technology,169.9481,172.4548,168.2436,170.1064,3386944,-0.9282,170.179,165.8648,1.7076,4.2112,2022,9,Sep,3,Thursday,-39.2477
2022-09-30,MSFT,Technology,171.0084,172.0485,168.3486,169.9385,3597477,-0.0987,169.8591,165.9231,1.6336,3.6999,2022,9,Sep,3,Friday,-39.3077
2022-10-03,MSFT,Technology,168.3704,169.9988,166.8906,169.3722,3801840,-0.3332,169.6945,166.0436,1.5715,3.1082,2022,10,Oct,4,Monday,-39.5099
2022-10-04,MSFT,Technology,171.7835,172.9816,170.4476,172.4835,5989038,1.837,169.7294,166.194,1.6248,2.534,2022,10,Oct,4,Tuesday,-38.3987
2022-10-05,MSFT,Technology,173.1606,175.3915,171.423,173.0842,7091506,0.3483,169.8963,166.3938,1.6003,3.9685,2022,10,Oct,4,Wednesday,-38.1842
2022-10-06,MSFT,Technology,172.1424,173.6665,169.6479,171.1446,6782545,-1.1206,169.9104,166.6269,1.6176,4.0186,2022,10,Oct,4,Thursday,-38.8769
2022-10-07,MSFT,Technology,175.2008,179.3417,174.2961,176.4068,6951552,3.0747,170.0152,166.9526,1.7013,5.0456,2022,10,Oct,4,Friday,-36.9976
2022-10-10,MSFT,Technology,177.1345,177.5259,174.7161,176.4068,7544332,0.0,170.1989,167.2249,1.6859,2.8098,2022,10,Oct,4,Monday,-36.9976
2022-10-11,MSFT,Technology,178.4818,180.6476,177.6157,178.8953,7882516,1.4107,170.833,167.5894,1.4358,3.0319,2022,10,Oct,4,Tuesday,-36.1088
2022-10-12,MSFT,Technology,177.4458,178.4198,175.2691,177.2438,4124395,-0.9232,171.4352,167.9963,1.4488,3.1507,2022,10,Oct,4,Wednesday,-36.6986
2022-10-13,MSFT,Technology,188.1769,190.9748,187.1052,187.2244,7307126,5.631,172.4116,168.6059,1.8563,3.8696,2022,10,Oct,4,Thursday,-33.1341
2022-10-14,MSFT,Technology,188.7363,189.8876,186.7734,188.25,5763046,0.5478,173.3629,169.2388,1.8545,3.1142,2022,10,Oct,4,Friday,-32.7679
2022-10-17,MSFT,Technology,182.4044,183.0288,182.2158,182.6525,4829527,-2.9734,173.9722,169.7307,2.0137,0.813,2022,10,Oct,4,Monday,-34.767
2022-10-18,MSFT,Technology,187.8206,190.1029,186.6936,188.6333,12975809,3.2744,174.9144,170.2927,2.1058,3.4093,2022,10,Oct,4,Tuesday,-32.631
2022-10-19,MSFT,Technology,191.3583,194.836,190.3463,192.623,4389798,2.1151,176.2256,170.9358,2.044,4.4897,2022,10,Oct,4,Wednesday,-31.2061
2022-10-20,MSFT,Technology,192.9093,193.1853,189.3941,191.4951,3056315,-0.5855,177.4076,171.4595,2.0655,3.7912,2022,10,Oct,4,Thursday,-31.6089
2022-10-21,MSFT,Technology,188.4038,189.0833,186.5811,188.2136,5554394,-1.7136,178.5334,171.9041,2.089,2.5022,2022,10,Oct,4,Friday,-32.7809
2022-10-24,MSFT,Technology,189.285,191.7925,188.2287,189.3544,2017112,0.6061,179.4226,172.3883,1.9757,3.5638,2022,10,Oct,4,Monday,-32.3734
2022-10-25,MSFT,Technology,188.4565,190.5267,188.0677,189.7117,9080174,0.1887,180.247,172.963,1.974,2.459,2022,10,Oct,4,Tuesday,-32.2458
2022-10-26,MSFT,Technology,192.4108,193.9464,189.3954,190.8862,4309876,0.6191,181.2063,173.5733,1.9482,4.551,2022,10,Oct,4,Wednesday,-31.8264
2022-10-27,MSFT,Technology,190.9083,192.0278,190.3762,191.5667,7351019,0.3565,182.2793,174.2127,1.9179,1.6516,2022,10,Oct,4,Thursday,-31.5833
2022-10-28,MSFT,Technology,192.0173,193.7344,190.6031,193.2142,4408133,0.86,183.4431,174.8345,1.9112,3.1313,2022,10,Oct,4,Friday,-30.9949
2022-10-31,MSFT,Technology,197.1118,199.69,196.5904,197.785,11552105,2.3657,184.8638,175.5221,1.9324,3.0996,2022,10,Oct,4,Monday,-29.3625
2022-11-01,MSFT,Technology,201.2449,201.4982,198.9038,199.6817,6817632,0.959,186.2237,176.3077,1.9174,2.5944,2022,11,Nov,4,Tuesday,-28.6851
2022-11-02,MSFT,Technology,195.8495,202.0569,194.885,196.428,6032526,-1.6294,187.3909,177.0177,1.989,7.1719,2022,11,Nov,4,Wednesday,-29.8471
2022-11-03,MSFT,Technology,202.2181,202.8735,200.2382,200.8085,9458621,2.2301,188.874,177.7792,1.9728,2.6353,2022,11,Nov,4,Thursday,-28.2827
2022-11-04,MSFT,Technology,205.5319,206.5063,202.84,206.1801,3180263,2.675,190.3627,178.5669,1.9507,3.6663,2022,11,Nov,4,Friday,-26.3642
2022-11-07,MSFT,Technology,216.5684,217.7709,216.0612,216.6815,3541250,5.0933,192.3764,179.5155,2.1617,1.7097,2022,11,Nov,4,Monday,-22.6137
2022-11-08,MSFT,Technology,211.5682,212.9659,211.2442,212.8948,2364849,-1.7476,194.0764,180.3456,2.248,1.7217,2022,11,Nov,4,Tuesday,-23.9661
2022-11-09,MSFT,Technology,213.6002,214.9279,212.2244,213.8286,1993814,0.4386,195.9057,181.1893,2.2103,2.7035,2022,11,Nov,4,Wednesday,-23.6326
2022-11-10,MSFT,Technology,206.2048,208.16,204.3911,206.8121,4833168,-3.2814,196.885,181.8696,2.1166,3.7689,2022,11,Nov,4,Thursday,-26.1385
2022-11-11,MSFT,Technology,207.8627,209.0081,204.7675,208.7459,6249733,0.9351,197.9098,182.5178,2.1186,4.2406,2022,11,Nov,4,Friday,-25.4479
2022-11-14,MSFT,Technology,208.5621,208.5937,206.0111,207.0193,3784344,-0.8271,199.1282,183.2049,1.9812,2.5826,2022,11,Nov,4,Monday,-26.0645
2022-11-15,MSFT,Technology,212.4596,214.6206,210.6267,213.4938,7048057,3.1275,200.3712,184.0391,1.9712,3.9939,2022,11,Nov,4,Tuesday,-23.7522
2022-11-16,MSFT,Technology,209.5674,211.2097,208.1459,210.9546,5058327,-1.1894,201.2878,184.8632,1.9795,3.0638,2022,11,Nov,4,Wednesday,-24.6591
2022-11-17,MSFT,Technology,206.6864,207.3435,203.6662,205.3586,2916338,-2.6527,201.981,185.5532,2.0887,3.6773,2022,11,Nov,4,Thursday,-26.6576
2022-11-18,MSFT,Technology,205.4398,206.0549,201.742,203.9128,1682791,-0.704,202.7659,186.1452,2.0474,4.3129,2022,11,Nov,4,Friday,-27.174
2022-11-21,MSFT,Technology,197.8825,199.6087,195.2359,197.5695,6282004,-3.1108,203.1767,186.6419,2.1933,4.3728,2022,11,Nov,4,Monday,-29.4395
2022-11-22,MSFT,Technology,200.4712,200.8722,197.0136,200.0426,5842643,1.2518,203.6932,187.3185,2.2049,3.8586,2022,11,Nov,4,Tuesday,-28.5562
2022-11-23,MSFT,Technology,193.2012,194.0061,191.2599,193.533,5009947,-3.2541,203.8256,187.8852,2.3403,2.7462,2022,11,Nov,4,Wednesday,-30.8811
2022-11-24,MSFT,Technology,192.4251,194.6361,190.0516,193.7179,8886840,0.0955,203.9331,188.4056,2.3395,4.5845,2022,11,Nov,4,Thursday,-30.815
2022-11-25,MSFT,Technology,188.4416,190.4415,186.9493,187.3746,6704886,-3.2745,203.6411,188.7686,2.4473,3.4922,2022,11,Nov,4,Friday,-33.0805
2022-11-28,MSFT,Technology,185.8085,187.5143,184.75,186.508,6901478,-0.4625,203.0773,189.0894,2.3765,2.7643,2022,11,Nov,4,Monday,-33.39
2022-11-29,MSFT,Technology,190.959,192.5528,190.8774,191.5053,3063496,2.6794,202.6685,189.5238,2.4531,1.6754,2022,11,Nov,4,Tuesday,-31.6052
2022-11-30,MSFT,Technology,192.7369,193.3477,191.2786,192.7061,4777416,0.627,202.4824,190.0499,2.4347,2.0691,2022,11,Nov,4,Wednesday,-31.1764
2022-12-01,MSFT,Technology,191.4483,191.708,186.4799,190.1401,2413546,-1.3316,201.949,190.4956,2.3876,5.2281,2022,12,Dec,4,Thursday,-32.0928
2022-12-02,MSFT,Technology,189.2262,190.7815,189.0634,190.1402,4207482,0.0001,201.147,190.9845,2.2883,1.7181,2022,12,Dec,4,Friday,-32.0928
2022-12-05,MSFT,Technology,189.567,190.9273,189.0197,190.2901,1359700,0.0788,199.8274,191.3589,1.8986,1.9076,2022,12,Dec,4,Monday,-32.0392
2022-12-06,MSFT,Technology,193.2909,194.0972,190.9005,191.8242,3643053,0.8062,198.7739,191.7309,1.9054,3.1967,2022,12,Dec,4,Tuesday,-31.4914
2022-12-07,MSFT,Technology,187.0999,188.3485,185.4085,187.725,5568068,-2.137,197.4687,192.0514,1.9254,2.94,2022,12,Dec,4,Wednesday,-32.9554
2022-12-08,MSFT,Technology,189.3316,190.7614,188.8463,189.5987,2474321,0.9981,196.608,192.4412,1.8517,1.9151,2022,12,Dec,4,Thursday,-32.2862
2022-12-09,MSFT,Technology,181.8251,181.9725,180.7893,181.4895,9761552,-4.277,195.2452,192.6722,2.0113,1.1832,2022,12,Dec,4,Friday,-35.1823
2022-12-12,MSFT,Technology,180.1485,181.5974,178.8472,179.7512,4352198,-0.9578,193.8818,192.8798,2.012,2.7502,2022,12,Dec,4,Monday,-35.8031
2022-12-13,MSFT,Technology,178.2287,181.2621,177.8448,178.4368,4969524,-0.7312,192.1289,192.9989,1.8012,3.4173,2022,12,Dec,4,Tuesday,-36.2726
2022-12-14,MSFT,Technology,179.786,182.6241,179.3625,180.3341,5664092,1.0633,190.5979,193.1439,1.8504,3.2616,2022,12,Dec,4,Wednesday,-35.595
2022-12-15,MSFT,Technology,180.9892,181.1133,179.6418,180.4896,3831865,0.0862,189.3545,193.3308,1.8041,1.4715,2022,12,Dec,4,Thursday,-35.5394
2022-12-16,MSFT,Technology,175.7545,177.0652,175.5146,176.5208,11334009,-2.1989,187.9849,193.3331,1.8381,1.5506,2022,12,Dec,4,Friday,-36.9569
2022-12-19,MSFT,Technology,173.6791,174.6889,170.7159,173.8271,9038818,-1.526,186.7977,193.2815,1.7614,3.973,2022,12,Dec,4,Monday,-37.9189
2022-12-20,MSFT,Technology,175.7395,177.1857,171.1388,174.4666,7257339,0.3679,185.5189,193.1929,1.7225,6.0469,2022,12,Dec,4,Tuesday,-37.6905
2022-12-21,MSFT,Technology,175.5987,177.5148,172.9841,174.3331,10105228,-0.0765,184.559,193.1347,1.6145,4.5307,2022,12,Dec,4,Wednesday,-37.7382
2022-12-22,MSFT,Technology,172.7242,174.4757,172.1286,172.8049,2642159,-0.8766,183.5133,192.8463,1.61,2.3471,2022,12,Dec,4,Thursday,-38.284
2022-12-23,MSFT,Technology,170.356,173.2198,167.2738,171.5619,11023990,-0.7193,182.7227,192.5125,1.4791,5.946,2022,12,Dec,4,Friday,-38.7279
2022-12-26,MSFT,Technology,174.4693,175.0339,173.329,173.5586,2505351,1.1638,182.0752,192.3307,1.5213,1.7049,2022,12,Dec,4,Monday,-38.0148
2022-12-27,MSFT,Technology,173.4059,173.8131,171.8096,172.2078,3648428,-0.7783,181.1103,192.0022,1.3454,2.0035,2022,12,Dec,4,Tuesday,-38.4972
2022-12-28,MSFT,Technology,171.9706,174.471,171.658,172.0512,4657874,-0.0909,180.0776,191.5907,1.3225,2.813,2022,12,Dec,4,Wednesday,-38.5531
2022-12-29,MSFT,Technology,179.3318,181.8955,176.8868,178.1107,4407906,3.5219,179.4761,191.323,1.591,5.0087,2022,12,Dec,4,Thursday,-36.389
2022-12-30,MSFT,Technology,174.4811,175.4173,173.4396,174.1426,6839448,-2.2279,178.6762,191.0416,1.6449,1.9777,2022,12,Dec,4,Friday,-37.8062
2023-01-02,MSFT,Technology,168.6658,169.9005,165.6163,169.0699,3580025,-2.913,177.6152,190.6359,1.7304,4.2842,2023,1,Jan,1,Monday,-39.6179
2023-01-03,MSFT,Technology,172.1124,173.1829,170.1007,171.2741,3682607,1.3037,176.5877,190.2672,1.7547,3.0822,2023,1,Jan,1,Tuesday,-38.8307
2023-01-04,MSFT,Technology,169.5116,170.0312,168.7654,169.5,4829527,-1.0358,175.6765,189.8394,1.7192,1.2658,2023,1,Jan,1,Wednesday,-39.4643
2023-01-05,MSFT,Technology,169.3902,170.2604,166.9461,168.7217,5554931,-0.4592,174.6326,189.3825,1.6831,3.3143,2023,1,Jan,1,Thursday,-39.7422
2023-01-06,MSFT,Technology,167.9231,168.5384,164.9624,166.6973,3745783,-1.1998,173.893,188.8522,1.4508,3.576,2023,1,Jan,1,Friday,-40.4652
2023-01-09,MSFT,Technology,167.3747,167.3859,164.6851,166.0877,4189557,-0.3657,173.2098,188.2183,1.4452,2.7008,2023,1,Jan,1,Monday,-40.683
2023-01-10,MSFT,Technology,170.8733,171.7558,168.1993,170.4187,2563977,2.6077,172.8089,187.633,1.5888,3.5565,2023,1,Jan,1,Tuesday,-39.1362
2023-01-11,MSFT,Technology,173.6198,176.5702,172.1865,172.6911,2168103,1.3334,172.4268,187.1583,1.6013,4.3837,2023,1,Jan,1,Wednesday,-38.3246
2023-01-12,MSFT,Technology,175.2654,176.8436,174.2504,175.1598,11354754,1.4295,172.1603,186.6453,1.6418,2.5932,2023,1,Jan,1,Thursday,-37.4429
2023-01-13,MSFT,Technology,170.3208,172.8973,170.0843,171.2783,6881085,-2.216,171.8982,185.9472,1.6429,2.813,2023,1,Jan,1,Friday,-38.8292
2023-01-16,MSFT,Technology,168.827,170.2464,168.1608,168.2093,7350896,-1.7918,171.6173,184.9778,1.6558,2.0856,2023,1,Jan,1,Monday,-39.9252
2023-01-17,MSFT,Technology,160.6108,160.7152,159.267,160.6524,4934777,-4.4926,170.9266,183.933,1.9124,1.4482,2023,1,Jan,1,Tuesday,-42.6241
2023-01-18,MSFT,Technology,159.4206,159.926,158.3323,158.6523,13714814,-1.245,170.1425,182.8294,1.92,1.5937,2023,1,Jan,1,Wednesday,-43.3385
2023-01-19,MSFT,Technology,161.8783,162.1756,160.808,161.1602,3035365,1.5808,169.5603,181.9164,1.9694,1.3676,2023,1,Jan,1,Thursday,-42.4428
2023-01-20,MSFT,Technology,161.3623,164.1572,161.3512,162.5737,3937364,0.8771,169.1109,180.9929,1.9851,2.806,2023,1,Jan,1,Friday,-41.938
2023-01-23,MSFT,Technology,161.9036,163.5346,161.0373,162.0788,5507592,-0.3044,168.5369,180.0941,1.957,2.4973,2023,1,Jan,1,Monday,-42.1147
2023-01-24,MSFT,Technology,162.1116,162.4968,160.4494,162.102,7611165,0.0143,168.0316,179.0663,1.9554,2.0474,2023,1,Jan,1,Tuesday,-42.1064
2023-01-25,MSFT,Technology,161.0079,163.6206,158.8982,160.3963,3481473,-1.0522,167.4488,178.0551,1.9622,4.7224,2023,1,Jan,1,Wednesday,-42.7156
2023-01-26,MSFT,Technology,160.8288,163.8208,160.5278,161.002,2338021,0.3776,166.5934,177.168,1.7518,3.293,2023,1,Jan,1,Thursday,-42.4993
2023-01-27,MSFT,Technology,161.9748,164.2922,160.9915,163.0555,6054275,1.2754,166.0391,176.3509,1.744,3.3007,2023,1,Jan,1,Friday,-41.7659
2023-01-30,MSFT,Technology,158.557,160.3965,158.1504,163.0555,2429436,0.0,165.7383,175.6606,1.6336,2.2461,2023,1,Jan,1,Monday,-41.7659
2023-01-31,MSFT,Technology,158.6558,160.6406,158.3825,159.7627,8122159,-2.0194,165.1628,174.855,1.645,2.2581,2023,1,Jan,1,Tuesday,-42.9419
2023-02-01,MSFT,Technology,162.798,163.0173,161.2285,162.2261,5195637,1.5419,164.7991,174.2288,1.6876,1.7888,2023,2,Feb,1,Wednesday,-42.0621
2023-02-02,MSFT,Technology,162.2825,164.0682,160.3791,161.2297,12093810,-0.6142,164.4245,173.5791,1.6891,3.6891,2023,2,Feb,1,Thursday,-42.418
2023-02-03,MSFT,Technology,164.1814,164.3047,161.75,163.1179,4456774,1.1711,164.2455,173.0939,1.6994,2.5547,2023,2,Feb,1,Friday,-41.7436
2023-02-06,MSFT,Technology,170.4963,171.869,170.2666,170.5454,4247929,4.5535,164.4684,172.7747,1.9894,1.6024,2023,2,Feb,1,Monday,-39.0909
2023-02-07,MSFT,Technology,169.8677,170.4616,169.6308,170.346,13549767,-0.1169,164.4648,172.3515,1.9037,0.8308,2023,2,Feb,1,Tuesday,-39.1621
2023-02-08,MSFT,Technology,170.5761,172.128,168.2219,171.5031,4762035,0.6793,164.4054,171.9274,1.8854,3.9061,2023,2,Feb,1,Wednesday,-38.7489
2023-02-09,MSFT,Technology,170.5589,172.5779,168.0557,169.5636,5960421,-1.1309,164.1255,171.5159,1.8689,4.5222,2023,2,Feb,1,Thursday,-39.4416
2023-02-10,MSFT,Technology,169.4999,170.78,169.2938,170.1401,5804676,0.34,164.0686,171.1159,1.8062,1.4862,2023,2,Feb,1,Friday,-39.2357
2023-02-13,MSFT,Technology,172.1746,172.5812,169.4726,171.4782,9738932,0.7865,164.2321,170.7397,1.7644,3.1086,2023,2,Feb,1,Monday,-38.7578
2023-02-14,MSFT,Technology,171.008,172.8996,169.9253,172.0985,3779776,0.3617,164.8044,170.3452,1.3925,2.9743,2023,2,Feb,1,Tuesday,-38.5362
2023-02-15,MSFT,Technology,169.4264,172.0413,168.8385,169.3767,11122445,-1.5815,165.3406,169.9782,1.4147,3.2028,2023,2,Feb,1,Wednesday,-39.5083
2023-02-16,MSFT,Technology,169.7784,170.7867,167.8091,170.0207,7994532,0.3802,165.7836,169.5866,1.3843,2.9776,2023,2,Feb,1,Thursday,-39.2783
2023-02-17,MSFT,Technology,174.6714,177.0135,173.6718,174.0833,4740645,2.3895,166.3591,169.4385,1.4581,3.3417,2023,2,Feb,1,Friday,-37.8274
2023-02-20,MSFT,Technology,176.5057,178.7785,173.4855,175.42,3573987,0.7679,167.0262,169.3519,1.4524,5.293,2023,2,Feb,1,Monday,-37.35
2023-02-21,MSFT,Technology,177.0581,178.5632,177.0408,178.2077,3514322,1.5892,167.8315,169.3473,1.4726,1.5224,2023,2,Feb,1,Tuesday,-36.3544
2023-02-22,MSFT,Technology,177.6251,178.5613,176.9281,177.621,2438324,-0.3292,168.6927,169.293,1.4414,1.6332,2023,2,Feb,1,Wednesday,-36.5639
2023-02-23,MSFT,Technology,180.6469,181.6933,178.7972,177.621,5425737,0.0,169.5236,169.2357,1.4458,2.8961,2023,2,Feb,1,Thursday,-36.5639
2023-02-24,MSFT,Technology,180.3873,181.8123,176.7763,180.7345,5116349,1.7529,170.4076,169.3199,1.4631,5.036,2023,2,Feb,1,Friday,-35.452
2023-02-27,MSFT,Technology,178.2457,180.075,173.0336,178.0751,6265021,-1.4714,171.1586,169.4049,1.5266,7.0414,2023,2,Feb,1,Monday,-36.4017
2023-02-28,MSFT,Technology,179.1913,179.8599,178.5563,179.0716,3896664,0.5596,172.124,169.497,1.4114,1.3036,2023,2,Feb,1,Tuesday,-36.0459
2023-03-01,MSFT,Technology,177.5398,177.7499,175.6023,176.3198,5143470,-1.5367,172.8287,169.5367,1.4679,2.1476,2023,3,Mar,1,Wednesday,-37.0286
2023-03-02,MSFT,Technology,173.5402,176.1883,172.752,174.6226,2368884,-0.9626,173.4983,169.5731,1.4829,3.4363,2023,3,Mar,1,Thursday,-37.6348
2023-03-03,MSFT,Technology,174.9113,175.5347,172.9153,175.2388,3825385,0.3529,174.1044,169.6466,1.472,2.6194,2023,3,Mar,1,Friday,-37.4147
2023-03-06,MSFT,Technology,176.1856,177.253,175.6925,176.1599,2961983,0.5256,174.3851,169.6987,1.0972,1.5605,2023,3,Mar,1,Monday,-37.0857
2023-03-07,MSFT,Technology,173.0779,173.4727,172.7024,172.896,3810274,-1.8528,174.5126,169.7124,1.186,0.7703,2023,3,Mar,1,Tuesday,-38.2514
2023-03-08,MSFT,Technology,175.3417,176.4281,175.194,175.8982,6792596,1.7364,174.7324,169.7894,1.2366,1.2341,2023,3,Mar,1,Wednesday,-37.1792
2023-03-09,MSFT,Technology,176.2016,178.4354,176.0951,177.5959,1821635,0.9652,175.134,169.7791,1.2123,2.3403,2023,3,Mar,1,Thursday,-36.5729
2023-03-10,MSFT,Technology,168.5067,169.3186,167.1936,168.5784,5805680,-5.0775,175.0559,169.6678,1.6969,2.125,2023,3,Mar,1,Friday,-39.7934
2023-03-13,MSFT,Technology,164.9416,166.6265,164.1676,164.5154,2029479,-2.4102,174.7078,169.5767,1.7649,2.4589,2023,3,Mar,1,Monday,-41.2445
2023-03-14,MSFT,Technology,163.0262,164.5673,161.9007,164.2163,6101056,-0.1818,174.3136,169.4355,1.7601,2.6666,2023,3,Mar,1,Tuesday,-41.3513
2023-03-15,MSFT,Technology,162.2468,163.5988,161.8295,163.1267,4484356,-0.6635,174.0011,169.3081,1.7345,1.7693,2023,3,Mar,1,Wednesday,-41.7405
2023-03-16,MSFT,Technology,164.5603,165.0629,162.7763,163.5035,1928930,0.231,173.6753,169.2037,1.7323,2.2866,2023,3,Mar,1,Thursday,-41.6059
2023-03-17,MSFT,Technology,161.4657,164.748,160.9844,162.6354,6640466,-0.5309,173.1029,169.1225,1.6239,3.7636,2023,3,Mar,1,Friday,-41.9159
2023-03-20,MSFT,Technology,156.234,158.7954,155.6696,157.4929,2723818,-3.162,172.2065,168.9506,1.7194,3.1258,2023,3,Mar,1,Monday,-43.7525
2023-03-21,MSFT,Technology,156.5552,158.3069,155.169,156.5931,5260959,-0.5713,171.1258,168.6741,1.646,3.1379,2023,3,Mar,1,Tuesday,-44.0739
2023-03-22,MSFT,Technology,154.7169,156.3215,153.4411,155.9057,4545850,-0.439,170.04,168.3384,1.6452,2.8804,2023,3,Mar,1,Wednesday,-44.3194
2023-03-23,MSFT,Technology,157.0637,157.8325,156.6428,157.5643,9545670,1.0638,169.0372,167.9864,1.6836,1.1897,2023,3,Mar,1,Thursday,-43.727
2023-03-24,MSFT,Technology,154.7694,158.3146,154.3475,155.8829,3043928,-1.0671,167.7946,167.6785,1.5933,3.9671,2023,3,Mar,1,Friday,-44.3275
2023-03-27,MSFT,Technology,159.399,164.1064,159.04,160.1476,5297098,2.7358,166.8983,167.5173,1.7586,5.0664,2023,3,Mar,1,Monday,-42.8044
2023-03-28,MSFT,Technology,156.1805,156.2498,154.8524,155.3294,5532158,-3.0086,165.7111,167.4108,1.8238,1.3974,2023,3,Mar,1,Tuesday,-44.5252
2023-03-29,MSFT,Technology,157.6658,160.2457,157.6322,158.6657,1607514,2.1479,164.8284,167.4111,1.9177,2.6135,2023,3,Mar,1,Wednesday,-43.3337
2023-03-30,MSFT,Technology,158.5283,158.7932,157.9278,158.1755,2969228,-0.309,164.0061,167.3514,1.9151,0.8654,2023,3,Mar,1,Thursday,-43.5087
2023-03-31,MSFT,Technology,159.8518,161.6706,158.9837,160.4301,1928938,1.4254,163.2656,167.3085,1.9542,2.6869,2023,3,Mar,1,Friday,-42.7035
