Date,Ticker,Sector,Open,High,Low,Close,Volume
2023-02-03,XOM,Energy,63.1038,63.118,62.5965,62.8305,4851977.0
2023-02-06,XOM,Energy,61.8978,62.5882,61.8417,62.4125,6071313.0
2023-02-07,XOM,Energy,61.9499,63.9243,61.724,62.1645,2129736.0
2023-02-08,XOM,Energy,63.174,63.6869,62.8931,63.5387,3817418.0
2023-02-09,XOM,Energy,63.0038,63.0886,62.5254,62.7168,3457302.0
2023-02-10,XOM,Energy,63.9908,64.5235,62.9963,63.6529,5759507.0
2023-02-13,XOM,Energy,65.0947,65.5922,64.9183,65.4935,6792699.0
2023-02-14,XOM,Energy,64.4832,65.2626,64.0318,64.9395,5946656.0
2023-02-15,XOM,Energy,66.0699,66.5058,65.5196,65.8619,4598931.0
2023-02-16,XOM,Energy,65.9837,66.2497,64.8872,65.5725,4014163.0
2023-02-17,XOM,Energy,66.3548,68.3116,66.2369,66.7369,3122991.0
2023-02-20,XOM,Energy,64.2408,65.4193,64.0475,64.7576,2868689.0
2023-02-21,XOM,Energy,62.3598,62.9512,62.2812,62.7459,8632923.0
2023-02-22,XOM,Energy,61.7465,63.0793,61.6584,62.292,4784399.0
2023-02-23,XOM,Energy,61.6714,62.7058,60.9759,61.2524,7423374.0
2023-02-24,XOM,Energy,61.0297,62.1582,60.381,60.6633,1851830.0
2023-02-27,XOM,Energy,60.5015,60.9794,60.1937,60.4224,2226688.0
2023-02-28,XOM,Energy,61.0059,61.4728,60.5577,61.2611,4199695.0
2023-03-01,XOM,Energy,61.0853,61.6817,60.6322,60.7988,2690111.0
2023-03-02,XOM,Energy,59.4212,60.0434,58.8546,59.8593,2594977.0
2023-03-03,XOM,Energy,59.4426,59.7494,59.3249,59.4715,5615413.0
2023-03-06,XOM,Energy,58.0788,58.8689,57.9921,58.6143,5140641.0
2023-03-07,XOM,Energy,57.5534,57.7187,56.5548,57.5858,2085538.0
2023-03-08,XOM,Energy,55.3982,55.9311,55.0608,55.8325,5687261.0
2023-03-09,XOM,Energy,55.5277,56.6083,55.522,55.9173,4902052.0
2023-03-10,XOM,Energy,53.2374,53.8719,52.9198,53.0876,3712575.0
2023-03-13,XOM,Energy,54.1851,54.2565,53.0495,54.0729,7071118.0
2023-03-14,XOM,Energy,52.9919,53.1617,52.5057,52.5967,9868263.0
2023-03-15,XOM,Energy,51.8804,52.0876,51.093,52.0655,3328306.0
2023-03-16,XOM,Energy,54.2944,54.6249,53.3442,53.8693,4049322.0
2023-03-17,XOM,Energy,52.4315,52.986,51.971,52.9184,4871492.0
2023-03-20,XOM,Energy,52.3848,52.8092,51.8084,52.6911,2824120.0
2023-03-21,XOM,Energy,51.8059,52.0449,51.4503,51.4844,8673004.0
2023-03-22,XOM,Energy,50.569,50.7979,49.8345,50.1757,3885514.0
2023-03-23,XOM,Energy,51.4359,51.8077,50.7354,51.6608,6512415.0
2023-03-24,XOM,Energy,51.8362,51.8545,51.8049,51.8391,5644806.0
2023-03-27,XOM,Energy,52.1262,52.4194,51.6342,51.9811,3412042.0
2023-03-28,XOM,Energy,49.9214,50.4507,49.9185,50.3161,3994008.0
2023-03-29,XOM,Energy,50.3424,51.1352,49.8274,50.6692,6948921.0
2023-03-30,XOM,Energy,51.6559,52.9873,51.3962,51.7936,6828783.0
2023-03-31,XOM,Energy,52.7856,53.9104,52.0198,52.9351,4554919.0
2023-04-03,XOM,Energy,53.1705,54.067,52.8821,53.6179,3866017.0
2023-04-04,XOM,Energy,52.2124,52.9975,52.1617,52.4779,5838927.0
2023-04-05,XOM,Energy,52.597,52.861,52.4891,52.8006,3313362.0
2023-04-06,XOM,Energy,53.1755,54.2245,53.1665,53.4809,6372599.0
2023-04-07,XOM,Energy,52.057,52.5024,51.4788,51.6682,4441663.0
2023-04-10,XOM,Energy,50.8418,51.1845,50.3897,50.5778,5654903.0
2023-04-11,XOM,Energy,51.253,51.9834,51.2018,51.4414,3867830.0
2023-04-12,XOM,Energy,52.6515,53.3188,51.9765,52.3079,3165007.0
2023-04-13,XOM,Energy,50.7728,51.3238,49.4424,50.7794,1854052.0
2023-04-14,XOM,Energy,51.2384,51.8148,50.9832,51.5565,10061377.0
2023-04-17,XOM,Energy,51.666,52.0129,51.5377,51.6602,4887185.0
2023-04-18,XOM,Energy,52.7745,52.7848,52.4292,52.4371,5757077.0
2023-04-19,XOM,Energy,52.2778,53.2003,50.7343,51.8155,9114242.0
2023-04-20,XOM,Energy,52.1917,53.1014,51.8002,52.461,2286427.0
2023-04-21,XOM,Energy,53.3653,53.6181,52.4209,53.3126,4335730.0
2023-04-24,XOM,Energy,52.5128,53.2051,51.7163,52.9674,6031701.0
2023-04-25,XOM,Energy,52.6894,53.2247,52.4118,52.9958,4576744.0
2023-04-26,XOM,Energy,52.8063,53.0907,52.0656,52.3534,1518354.0
2023-04-27,XOM,Energy,53.8583,54.1654,53.8264,54.0068,4640310.0
2023-04-28,XOM,Energy,53.7475,55.208,53.6068,53.8942,4928613.0
2023-05-01,XOM,Energy,52.9814,52.9899,52.7823,52.9608,6950739.0
2023-05-02,XOM,Energy,52.7441,52.8577,51.2156,52.2511,9758620.0
2023-05-03,XOM,Energy,52.4262,52.7531,51.5532,52.3874,3367265.0
2023-05-04,XOM,Energy,52.9111,53.3262,52.6607,53.1477,5104327.0
2023-05-05,XOM,Energy,52.2297,52.5793,50.9878,51.8094,2502123.0
2023-05-08,XOM,Energy,53.6033,54.627,53.1742,53.6386,4004241.0
2023-05-09,XOM,Energy,53.6768,54.0335,53.6519,53.9639,9365671.0
2023-05-10,XOM,Energy,54.036,55.4713,53.7395,54.453,8914703.0
2023-05-11,XOM,Energy,53.9126,54.8953,53.3037,54.3633,14267746.0
2023-05-12,XOM,Energy,54.6514,54.8078,53.9842,54.3941,2840868.0
2023-05-15,XOM,Energy,54.0542,54.6656,53.2014,54.2517,4406134.0
2023-05-16,XOM,Energy,55.2243,56.5947,55.1525,55.3117,9487509.0
2023-05-17,XOM,Energy,55.0996,55.5882,54.8873,55.3144,12288273.0
2023-05-18,XOM,Energy,55.6611,56.5863,55.3379,56.1316,5099063.0
2023-05-19,XOM,Energy,55.182,56.4959,54.7136,55.6801,6303296.0
2023-05-22,XOM,Energy,55.5152,56.0489,55.454,55.8982,12196974.0
2023-05-23,XOM,Energy,54.6499,55.6629,53.8088,55.0556,7442108.0
2023-05-24,XOM,Energy,56.3617,56.3773,56.3364,56.3392,5738302.0
2023-05-25,XOM,Energy,58.4089,59.5844,58.3395,58.8383,11330412.0
2023-05-26,XOM,Energy,58.4517,58.944,58.4117,58.4868,3151306.0
2023-05-29,XOM,Energy,57.6861,58.7236,57.3253,58.1485,17313905.0
2023-05-30,XOM,Energy,58.2328,58.8872,57.2192,57.769,5985257.0
2023-05-31,XOM,Energy,58.5028,59.3002,57.9413,58.5736,4432265.0
2023-06-01,XOM,Energy,58.7325,58.8841,58.0098,58.2329,7842576.0
2023-06-02,XOM,Energy,60.0538,60.8848,59.6485,59.7868,4598003.0
2023-06-05,XOM,Energy,59.0877,59.7102,58.1307,58.8691,8755184.0
2023-06-06,XOM,Energy,58.782,59.6955,58.45,59.0703,2336657.0
2023-06-07,XOM,Energy,58.5629,58.8575,58.1403,58.2114,4330799.0
2023-06-08,XOM,Energy,58.6207,58.8538,58.5314,58.6886,4157092.0
2023-06-09,XOM,Energy,58.2934,59.5695,58.195,58.6826,9952827.0
2023-06-12,XOM,Energy,58.0492,59.065,57.4772,58.5214,2024386.0
2023-06-13,XOM,Energy,60.1007,60.18,59.2474,59.8546,7279860.0
2023-06-14,XOM,Energy,58.7966,59.6201,58.784,59.1225,6926528.0
2023-06-15,XOM,Energy,59.348,60.0561,59.0328,59.7931,6908410.0
2023-06-16,XOM,Energy,58.7601,58.98,58.3441,58.9315,10740143.0
2023-06-19,XOM,Energy,59.1383,59.7654,58.8911,59.0695,8383466.0
2023-06-20,XOM,Energy,58.1868,58.8501,57.5734,57.7395,5683790.0
2023-06-21,XOM,Energy,57.2401,57.5563,56.2051,57.0242,4065468.0
2023-06-22,XOM,Energy,57.0877,57.8769,56.8214,56.9466,5653088.0
2023-06-23,XOM,Energy,58.6334,59.2341,58.4255,58.9214,5217732.0
2023-06-26,XOM,Energy,59.593,60.0553,58.876,59.046,3639357.0
2023-06-27,XOM,Energy,61.4383,61.8722,60.7555,60.9142,4252456.0
2023-06-28,XOM,Energy,61.089,62.1824,60.2252,61.1814,6266938.0
2023-06-29,XOM,Energy,61.2227,61.3516,60.0398,60.7436,1836153.0
2023-06-30,XOM,Energy,62.773,63.4369,61.613,62.5324,2045963.0
2023-07-03,XOM,Energy,62.7471,63.6683,61.6004,63.0641,4033217.0
2023-07-04,XOM,Energy,62.5931,62.9333,61.5492,62.3066,10320003.0
2023-07-05,XOM,Energy,63.0315,63.0991,61.5749,62.8762,4112880.0
2023-07-06,XOM,Energy,63.0227,63.8328,62.3598,62.5392,3883075.0
2023-07-07,XOM,Energy,60.0447,60.2341,59.2577,60.1882,5818038.0
2023-07-10,XOM,Energy,61.1986,61.5686,60.2986,61.2706,10143263.0
2023-07-11,XOM,Energy,62.3153,62.5965,62.2877,62.5575,3150240.0
2023-07-12,XOM,Energy,64.79,64.8672,64.3805,64.7546,5301333.0
2023-07-13,XOM,Energy,65.314,65.4652,65.0546,65.2869,2892128.0
2023-07-14,XOM,Energy,65.0966,65.6069,64.1426,64.9915,3777865.0
2023-07-17,XOM,Energy,66.3211,67.384,65.9172,66.0355,4526064.0
2023-07-18,XOM,Energy,66.6851,67.5086,66.2396,67.115,7643385.0
2023-07-19,XOM,Energy,69.3306,69.3729,68.7701,69.2175,3166426.0
2023-07-20,XOM,Energy,69.7253,70.9523,68.145,69.1727,1650034.0
2023-07-21,XOM,Energy,68.6063,69.4478,67.8632,68.9689,8110859.0
2023-07-24,XOM,Energy,67.754,68.3441,67.5103,68.045,7390182.0
2023-07-25,XOM,Energy,68.3597,69.0312,67.7972,68.7535,2086199.0
2023-07-26,XOM,Energy,66.6767,67.0195,66.0864,66.7447,5681514.0
2023-07-27,XOM,Energy,67.7774,68.3291,67.0065,67.7423,3388801.0
2023-07-28,XOM,Energy,68.6739,69.235,68.4399,68.5124,23222143.0
2023-07-31,XOM,Energy,69.1781,70.7209,68.9406,69.2878,10011583.0
2023-08-01,XOM,Energy,69.1791,69.6667,68.4942,69.4836,11827413.0
2023-08-02,XOM,Energy,71.8187,72.7848,71.3329,71.5213,5615193.0
2023-08-03,XOM,Energy,73.027,73.1734,72.2302,72.7206,5093596.0
2023-08-04,XOM,Energy,72.1055,72.6039,71.6027,71.8963,2884385.0
2023-08-07,XOM,Energy,71.6871,72.611,70.9299,71.1059,4297573.0
2023-08-08,XOM,Energy,70.5462,70.985,69.6489,69.9316,6089601.0
2023-08-09,XOM,Energy,70.027,70.767,69.9701,,1417959.0
2023-08-10,XOM,Energy,69.7971,69.8081,69.2413,69.3492,3329128.0
2023-08-11,XOM,Energy,70.6234,71.6886,69.9222,70.7906,3800037.0
2023-08-14,XOM,Energy,72.7778,73.1132,72.5719,72.5841,7601597.0
2023-08-15,XOM,Energy,71.1124,71.6022,70.8896,71.3864,4850078.0
2023-08-16,XOM,Energy,70.8664,71.2776,69.9404,71.149,6436171.0
2023-08-17,XOM,Energy,71.1254,72.1437,70.5499,71.1857,6539431.0
2023-08-18,XOM,Energy,72.3772,73.5335,71.8029,72.3956,11053776.0
2023-08-21,XOM,Energy,74.0936,76.819,72.981,74.6237,3951788.0
2023-08-22,XOM,Energy,71.7752,73.2185,70.468,72.2489,5969385.0
2023-08-23,XOM,Energy,71.8119,72.248,70.9778,71.8265,4126650.0
2023-08-24,XOM,Energy,71.9743,72.0661,70.0452,71.4779,4340395.0
2023-08-25,XOM,Energy,69.9096,70.1141,68.9939,69.5899,2456170.0
2023-08-28,XOM,Energy,69.5158,70.8069,68.2603,68.9624,7525795.0
2023-08-29,XOM,Energy,69.1206,70.0389,68.5479,69.5367,7072300.0
2023-08-30,XOM,Energy,68.6776,69.9583,67.6585,69.1825,2486990.0
2023-08-31,XOM,Energy,66.899,67.4976,66.7788,67.1659,2352315.0
2023-09-01,XOM,Energy,70.9522,71.4516,69.4041,70.8471,18258398.0
2023-09-04,XOM,Energy,70.9686,71.4986,70.5518,71.2196,7646124.0
2023-09-05,XOM,Energy,70.7809,71.9728,69.8027,71.385,9431717.0
2023-09-06,XOM,Energy,70.2673,70.501,69.2821,69.9101,2990434.0
2023-09-07,XOM,Energy,70.1595,70.3163,69.4181,70.2704,3917677.0
2023-09-08,XOM,Energy,70.5904,70.8447,69.4058,70.0652,3808180.0
2023-09-11,XOM,Energy,67.9727,68.2892,67.3236,67.5652,4526337.0
2023-09-12,XOM,Energy,66.4678,67.2483,66.0036,66.2047,10792609.0
2023-09-13,XOM,Energy,66.7164,67.7998,66.1687,67.2179,4408580.0
2023-09-14,XOM,Energy,70.0621,70.2464,68.9775,69.7141,6277428.0
2023-09-15,XOM,Energy,70.4156,71.6312,70.0313,70.2144,9613662.0
2023-09-18,XOM,Energy,71.1885,71.7489,70.714,71.7001,6876463.0
2023-09-19,XOM,Energy,72.0885,72.2037,70.326,71.5022,6806271.0
2023-09-20,XOM,Energy,72.0733,72.6557,70.2489,71.3989,1796525.0
2023-09-21,XOM,Energy,73.431,74.4389,71.9823,72.8932,4825237.0
2023-09-22,XOM,Energy,75.6968,76.0928,74.6326,75.2107,4241947.0
2023-09-25,XOM,Energy,76.5206,77.8428,76.5158,77.085,9249937.0
2023-09-26,XOM,Energy,75.0038,76.1385,74.2898,75.5386,6295482.0
2023-09-27,XOM,Energy,75.1441,75.7396,75.1041,75.4576,10375952.0
2023-09-28,XOM,Energy,76.2044,77.3141,75.0095,75.8706,5110308.0
2023-09-29,XOM,Energy,75.4146,75.6117,74.7671,75.5114,5827740.0
2023-10-02,XOM,Energy,76.1033,76.4594,74.8658,76.083,2832811.0
2023-10-03,XOM,Energy,77.2411,77.7154,76.473,77.2844,12851921.0
2023-10-04,XOM,Energy,78.8698,78.905,76.9591,78.7724,4095643.0
2023-10-05,XOM,Energy,81.1774,81.6207,80.9491,81.3114,7875988.0
2023-10-06,XOM,Energy,80.6567,82.4009,80.2505,80.8187,4556567.0
2023-10-09,XOM,Energy,78.4141,79.5727,78.1272,78.7403,5688453.0
2023-10-10,XOM,Energy,79.9209,80.291,79.0664,79.292,2937077.0
2023-10-11,XOM,Energy,82.9071,83.0464,81.4424,82.1459,2070056.0
2023-10-12,XOM,Energy,81.8501,81.951,81.2517,81.4179,4115952.0
2023-10-13,XOM,Energy,82.6619,84.2263,82.0576,82.4967,5135113.0
2023-10-16,XOM,Energy,84.2707,85.1469,83.5783,83.6037,5782124.0
2023-10-17,XOM,Energy,83.2251,84.1865,82.8086,83.9245,4193336.0
2023-10-18,XOM,Energy,84.5888,86.4009,82.685,83.9523,3694724.0
2023-10-19,XOM,Energy,82.7481,83.1882,79.7211,82.4962,10305998.0
2023-10-20,XOM,Energy,78.4315,80.9061,78.3093,78.9363,5160480.0
2023-10-23,XOM,Energy,76.7733,77.4622,76.7355,77.2846,3679745.0
2023-10-24,XOM,Energy,76.3404,77.486,75.7482,76.7269,7159238.0
2023-10-25,XOM,Energy,77.7139,79.8411,76.6281,78.3421,5343537.0
2023-10-26,XOM,Energy,77.582,78.3444,76.8843,78.2043,6820526.0
2023-10-27,XOM,Energy,76.7477,79.467,76.6201,77.4487,6516535.0
2023-10-30,XOM,Energy,75.5622,77.2736,74.487,76.1531,1885888.0
2023-10-31,XOM,Energy,77.1651,77.1676,76.8293,77.1186,5033600.0
2023-11-01,XOM,Energy,81.8694,82.7588,81.5821,82.2091,3018730.0
2023-11-02,XOM,Energy,83.4445,85.6548,83.0984,83.8866,5683228.0
2023-11-03,XOM,Energy,84.4427,85.308,83.7174,84.8695,3677902.0
2023-11-06,XOM,Energy,82.3257,83.8026,81.9976,82.507,6560228.0
2023-11-07,XOM,Energy,82.1108,82.2821,81.8843,81.9723,5509085.0
2023-11-08,XOM,Energy,85.1509,85.202,84.65,85.0215,6330587.0
2023-11-09,XOM,Energy,86.5825,87.8662,85.4783,86.8509,10759938.0
2023-11-10,XOM,Energy,84.9179,85.2101,83.3574,84.3312,6096213.0
2023-11-13,XOM,Energy,83.9584,84.5606,82.7778,84.259,3036057.0
2023-11-14,XOM,Energy,85.1479,85.605,83.8218,84.8571,3972330.0
2023-11-15,XOM,Energy,82.9092,84.5903,81.8496,83.6453,5321883.0
2023-11-16,XOM,Energy,80.4424,80.6384,79.7779,79.9921,6924953.0
2023-11-17,XOM,Energy,79.8387,80.4475,79.4067,80.1583,
2023-11-20,XOM,Energy,79.5263,79.9809,78.3731,78.9745,2044829.0
2023-11-21,XOM,Energy,77.2369,78.1786,76.9963,77.8142,9620849.0
2023-11-22,XOM,Energy,77.5491,78.6587,76.8605,77.3053,6543844.0
2023-11-23,XOM,Energy,76.8384,78.6486,76.2558,77.1245,8440370.0
2023-11-24,XOM,Energy,76.9033,77.1677,76.4156,77.1266,7054651.0
2023-11-27,XOM,Energy,76.239,76.9348,75.7694,75.8466,3585703.0
2023-11-28,XOM,Energy,75.9022,77.0095,75.3917,75.5444,3760761.0
2023-11-29,XOM,Energy,73.3368,74.1832,72.5372,73.037,5904674.0
2023-11-30,XOM,Energy,74.0992,74.9571,72.4183,73.4833,10680835.0
2023-12-01,XOM,Energy,69.8223,70.6414,68.8286,69.5101,4247069.0
2023-12-04,XOM,Energy,69.0837,69.4237,68.8978,69.1416,5832068.0
2023-12-05,XOM,Energy,70.887,70.9421,69.9037,70.363,2847673.0
2023-12-06,XOM,Energy,68.7652,70.0139,67.7228,68.9608,3996996.0
2023-12-07,XOM,Energy,69.9153,70.3048,69.4145,69.9133,5104542.0
2023-12-08,XOM,Energy,71.3764,71.566,70.4818,71.4626,4570760.0
2023-12-11,XOM,Energy,67.046,67.265,66.5886,66.9854,11037479.0
2023-12-12,XOM,Energy,66.2202,67.0148,65.2557,66.8062,4179194.0
2023-12-13,XOM,Energy,63.7505,64.964,62.8533,63.1693,3119388.0
2023-12-14,XOM,Energy,62.8429,63.7414,62.6928,63.04,12899507.0
2023-12-15,XOM,Energy,63.0652,63.9172,62.7524,63.044,5305452.0
2023-12-18,XOM,Energy,60.1552,60.2553,59.3877,60.083,9085414.0
2023-12-19,XOM,Energy,62.1851,62.3973,62.1845,62.2923,2338486.0
2023-12-20,XOM,Energy,62.6522,62.6851,62.301,62.6433,7501407.0
2023-12-21,XOM,Energy,61.7739,62.3062,61.2228,61.6453,6012829.0
2023-12-22,XOM,Energy,63.7687,63.8067,63.3631,63.374,2421116.0
2023-12-25,XOM,Energy,61.4701,62.3974,61.2069,61.2245,2725308.0
2023-12-26,XOM,Energy,59.6439,60.2976,58.3689,59.8069,5186084.0
2023-12-27,XOM,Energy,57.0182,57.4154,56.9275,57.206,5766578.0
2023-12-28,XOM,Energy,59.7208,59.9019,59.0728,59.175,6587587.0
2023-12-29,XOM,Energy,59.4465,59.8936,59.2226,59.5605,3474543.0
2024-01-01,XOM,Energy,60.2669,60.522,59.4436,60.3186,5690382.0
2024-01-02,XOM,Energy,60.1299,61.1108,59.0367,60.6756,4889737.0
2024-01-03,XOM,Energy,61.3688,61.7802,61.0899,61.3492,7022115.0
2024-01-04,XOM,Energy,60.9613,61.8367,60.3673,61.4525,4723922.0
2024-01-05,XOM,Energy,62.3496,62.943,60.7839,61.7811,5263311.0
2024-01-08,XOM,Energy,62.135,62.3737,61.626,61.9198,6396171.0
2024-01-09,XOM,Energy,60.8341,61.4068,60.7171,61.2162,4838747.0
2024-01-10,XOM,Energy,61.5005,61.7923,60.1822,61.1742,4373301.0
2024-01-11,XOM,Energy,61.3352,62.9965,60.7853,61.5044,2760044.0
2024-01-12,XOM,Energy,61.9722,62.2966,61.2188,61.6459,7793183.0
2024-01-15,XOM,Energy,61.7233,61.871,61.4557,61.7767,4080933.0
2024-01-16,XOM,Energy,60.1795,60.4204,60.0195,60.2104,6246112.0
2024-01-17,XOM,Energy,60.9664,61.6241,60.8706,61.4612,
2024-01-18,XOM,Energy,61.6046,61.7217,60.8841,61.115,3732910.0
2024-01-19,XOM,Energy,61.8734,62.6592,61.1181,61.8062,3865916.0
2024-01-22,XOM,Energy,60.2468,60.6865,59.3901,60.5361,3324856.0
2024-01-23,XOM,Energy,58.4008,59.3286,57.625,58.8538,2069540.0
2024-01-24,XOM,Energy,58.0083,59.1209,57.6227,57.9222,7681152.0
2024-01-25,XOM,Energy,57.5204,57.9865,57.3841,57.6889,3882319.0
2024-01-26,XOM,Energy,56.5788,57.6262,56.5167,56.9714,2358526.0
2024-01-29,XOM,Energy,58.6482,58.7592,58.3548,58.3834,4003693.0
2024-01-30,XOM,Energy,58.2263,58.9724,58.0645,58.5942,8586818.0
2024-01-31,XOM,Energy,60.6336,61.5803,60.087,60.6643,4529035.0
2024-02-01,XOM,Energy,60.8465,62.1012,60.2761,61.1426,5336748.0
2024-02-02,XOM,Energy,58.7399,58.787,57.768,58.3521,7562261.0
2024-02-05,XOM,Energy,60.0808,60.2723,59.4251,59.5346,5141309.0
2024-02-06,XOM,Energy,57.2971,58.2043,57.2837,57.839,4371319.0
2024-02-07,XOM,Energy,58.0325,59.3208,57.4368,58.1039,4464054.0
2024-02-08,XOM,Energy,57.6479,58.0137,57.2597,57.2603,7958196.0
2024-02-09,XOM,Energy,59.5428,60.0516,58.9797,59.6029,3528147.0
2024-02-12,XOM,Energy,60.9715,61.4201,60.7389,61.2451,3490765.0
2024-02-13,XOM,Energy,60.1208,60.6434,60.0453,60.3941,6393175.0
2024-02-14,XOM,Energy,60.5854,60.7079,59.9174,60.2601,11056341.0
2024-02-15,XOM,Energy,60.3506,60.6853,60.3376,60.5522,3576528.0
2024-02-16,XOM,Energy,60.9844,62.091,60.9376,61.5576,10076711.0
2024-02-19,XOM,Energy,61.8208,61.8702,61.1069,61.604,1967016.0
2024-02-20,XOM,Energy,60.1931,60.4331,60.0545,60.4167,10092394.0
2024-02-21,XOM,Energy,59.2241,59.6395,58.7095,59.6051,14260857.0
2024-02-22,XOM,Energy,59.5792,59.8831,59.5648,59.612,2796107.0
2024-02-23,XOM,Energy,61.4937,61.7752,60.5169,61.0221,10520041.0
2024-02-26,XOM,Energy,61.1218,61.8587,61.0302,61.5303,6656345.0
2024-02-27,XOM,Energy,61.0383,61.5135,60.1355,60.6384,3910763.0
2024-02-28,XOM,Energy,61.2622,62.183,60.8602,61.3976,5715499.0
2024-02-29,XOM,Energy,61.2313,61.635,60.7935,60.9584,8845593.0
2024-03-01,XOM,Energy,62.4585,62.7245,61.6084,62.0019,3973002.0
2024-03-04,XOM,Energy,64.6143,65.8534,63.3319,64.9912,7448882.0
2024-03-05,XOM,Energy,64.3862,65.5051,63.9822,64.5611,9084641.0
2024-03-06,XOM,Energy,65.2265,65.7841,64.6042,65.5573,2672296.0
2024-03-07,XOM,Energy,64.4287,64.7571,64.0314,64.642,4249742.0
2024-03-08,XOM,Energy,64.5745,64.836,63.6037,64.517,4642069.0
2024-03-11,XOM,Energy,64.4872,64.646,63.5094,64.5662,8206435.0
2024-03-12,XOM,Energy,64.5808,65.103,63.5519,64.3415,5753022.0
2024-03-13,XOM,Energy,67.6531,68.0261,67.2651,67.3654,13422485.0
2024-03-14,XOM,Energy,67.4547,67.9104,66.8646,66.9864,8008895.0
2024-03-15,XOM,Energy,68.1014,68.7607,67.5237,67.7467,3275175.0
2024-03-18,XOM,Energy,65.0225,65.7616,64.5356,65.2759,2814502.0
2024-03-19,XOM,Energy,65.2106,66.4697,64.6809,65.8247,5786242.0
2024-03-20,XOM,Energy,67.4698,67.9116,66.889,67.2662,7273338.0
2024-03-21,XOM,Energy,66.9692,67.1426,66.5057,66.6054,3483653.0
2024-03-22,XOM,Energy,63.2459,63.7014,62.4213,63.442,7846046.0
2024-03-25,XOM,Energy,63.9811,64.9593,63.3403,63.4081,7031495.0
2024-03-26,XOM,Energy,63.711,63.8246,63.1936,63.4415,3573989.0
2024-03-27,XOM,Energy,63.9227,65.4523,62.63,64.327,4878564.0
2024-03-28,XOM,Energy,66.7942,67.1208,66.6706,66.7976,7867671.0
2024-03-29,XOM,Energy,65.8641,66.5052,65.6807,66.3286,5601768.0
2024-04-01,XOM,Energy,65.1487,65.7873,64.0689,65.2627,8125295.0
2024-04-02,XOM,Energy,63.668,64.68,63.4521,63.8288,8077988.0
2024-04-03,XOM,Energy,63.7352,64.6472,63.4685,64.0818,7168835.0
2024-04-04,XOM,Energy,64.8613,66.2653,63.8698,64.6782,3075565.0
2024-04-05,XOM,Energy,63.9905,64.4457,63.4289,64.0206,4601843.0
2024-04-08,XOM,Energy,64.7593,65.2095,64.7012,64.9806,6370279.0
2024-04-09,XOM,Energy,65.9262,66.2113,64.8424,65.5682,4116706.0
2024-04-10,XOM,Energy,65.6834,66.4702,64.6527,65.6352,7103162.0
2024-04-11,XOM,Energy,65.1088,65.4869,64.0039,64.5229,8180602.0
2024-04-12,XOM,Energy,64.2242,64.7004,63.5493,63.9451,7384440.0
2024-04-15,XOM,Energy,60.4941,61.7073,60.2775,61.0058,6016029.0
2024-04-16,XOM,Energy,60.7133,61.7595,60.5371,61.2913,3365393.0
2024-04-17,XOM,Energy,60.849,61.8027,60.3841,61.3343,2548285.0
2024-04-18,XOM,Energy,61.3103,61.6242,60.2978,61.5662,5303595.0
2024-04-19,XOM,Energy,61.6896,62.4216,61.569,62.1684,7013816.0
2024-04-22,XOM,Energy,63.2214,63.2865,61.5477,62.6366,5609830.0
2024-04-23,XOM,Energy,62.8631,63.1523,62.1205,62.5178,4234812.0
2024-04-24,XOM,Energy,62.2331,63.4361,61.4679,62.5881,7593301.0
2024-04-25,XOM,Energy,60.4966,61.4553,60.0767,60.9306,9795447.0
2024-04-26,XOM,Energy,60.5117,60.8629,60.0454,60.267,3892677.0
2024-04-29,XOM,Energy,60.0754,60.4952,59.4514,60.3369,5311927.0
2024-04-30,XOM,Energy,59.8307,59.9469,59.0313,59.5054,5394299.0
2024-05-01,XOM,Energy,60.9381,61.4078,60.2086,60.4898,1870888.0
2024-05-02,XOM,Energy,59.7205,59.9965,58.2918,59.7449,5840662.0
2024-05-03,XOM,Energy,60.4924,60.9768,59.5457,60.0024,11755143.0
2024-05-06,XOM,Energy,59.736,60.5902,59.3156,60.1473,4397320.0
2024-05-07,XOM,Energy,61.09,61.3143,60.8438,61.0121,20500269.0
2024-05-08,XOM,Energy,61.8733,62.7046,61.5092,62.0686,5489223.0
2024-05-09,XOM,Energy,62.4754,63.322,62.4307,62.8994,3030928.0
2024-05-10,XOM,Energy,60.2802,61.3134,60.2783,60.3952,11094939.0
2024-05-13,XOM,Energy,62.0424,63.5621,61.6926,61.7775,6669429.0
2024-05-14,XOM,Energy,63.7223,64.5679,62.8706,63.5826,1948915.0
2024-05-15,XOM,Energy,62.5176,63.6769,61.4515,63.0129,5127669.0
2024-05-16,XOM,Energy,63.5868,64.3459,63.292,63.3088,4137592.0
2024-05-17,XOM,Energy,62.7246,63.7577,61.9134,62.2499,1916540.0
2024-05-20,XOM,Energy,60.1514,61.3943,59.4744,59.9579,3305320.0
2024-05-21,XOM,Energy,58.7387,60.0531,58.1207,59.1284,6351479.0
2024-05-22,XOM,Energy,58.7799,59.0796,58.0498,58.5334,4251317.0
2024-05-23,XOM,Energy,57.8376,59.317,57.5488,58.1505,7941349.0
2024-05-24,XOM,Energy,57.3956,58.1306,56.5092,57.1026,3934069.0
2024-05-27,XOM,Energy,56.0022,56.4638,55.6694,56.3183,7542216.0
2024-05-28,XOM,Energy,56.6812,56.8241,56.0055,56.3178,4104955.0
2024-05-29,XOM,Energy,55.1812,55.5306,54.9368,55.5049,6076092.0
